series,name,asset_year,page_url,image_url,output_path,top_folder,collection_folder
Fruit Series,DragonFruit,2019,https://www.sonnyangel.com/products/,https://www.sonnyangel.com/renewal/wp-content/uploads/2019/08/DragonFruit.png,sonny_png_library_web/regulars/fruit-collections/fruit-series/10__dragonfruit.png,regulars,fruit-collections
Fruit Series,Durian,2019,https://www.sonnyangel.com/products/,https://www.sonnyangel.com/renewal/wp-content/uploads/2019/08/Durian.png,sonny_png_library_web/regulars/fruit-collections/fruit-series/09__durian.png,regulars,fruit-collections
Fruit Series,Orange,2019,https://www.sonnyangel.com/products/,https://www.sonnyangel.com/renewal/wp-content/uploads/2019/08/Orange.png,sonny_png_library_web/regulars/fruit-collections/fruit-series/03__orange.png,regulars,fruit-collections
Fruit Series,Raspberry,2019,https://www.sonnyangel.com/products/,https://www.sonnyangel.com/renewal/wp-content/uploads/2019/08/Raspberry.png,sonny_png_library_web/regulars/fruit-collections/fruit-series/01__raspberry.png,regulars,fruit-collections
